timestamp;temp;dew_point;feels_like;pressure (hPa);humidity;wind_speed;weather_id;weather_description
1629205200;28.95;16.17;29.14;1010;46;4.12;801;few clouds
1629201600;28.54;18.03;29.41;1011;53;4.63;801;few clouds
1629198000;28.33;20.35;30.2;1011;62;3.6;801;few clouds
1629194400;28.37;20.39;30.27;1012;62;3.09;801;few clouds
1629190800;27.88;21.9;30.44;1011;70;3.09;801;few clouds
1629187200;27.64;22.59;30.46;1011;74;3.6;801;few clouds
1629183600;26.49;22.34;26.49;1011;78;2.57;801;few clouds
1629180000;26.06;21.06;26.06;1011;74;0;801;few clouds
1629176400;26.09;16.91;26.09;1011;57;3.89;800;sky is clear
1629172800;25.33;21.42;25.98;1011;79;0;800;sky is clear
1629169200;25.28;21.38;25.93;1011;79;1.54;800;sky is clear
1629165600;25.26;21.56;25.93;1011;80;1.03;800;sky is clear
1629162000;25.74;21.82;26.43;1011;79;1.54;800;sky is clear
1629158400;25.86;22.55;26.64;1011;82;1.54;800;sky is clear
1629154800;26.09;21.95;26.09;1012;78;0;800;sky is clear
1629151200;26.06;21.92;26.06;1012;78;1.03;800;sky is clear
1629147600;26.59;22.44;26.59;1012;78;1.03;800;sky is clear
1629144000;26.77;21.97;28.85;1012;75;1.03;800;sky is clear
1629140400;27.31;23.14;30.22;1012;78;1.54;800;sky is clear
1629136800;27.68;19.74;29.19;1012;62;1.54;800;sky is clear
1629133200;27.86;17.7;28.65;1011;54;3.09;800;sky is clear
1629129600;28.86;17.72;29.6;1012;51;3.09;800;sky is clear
1629126000;28.99;13.25;28.42;1012;38;3.09;801;few clouds
1629122400;29.16;15.31;29.06;1012;43;3.6;801;few clouds
1629118800;29.2;16.4;29.44;1012;46;4.12;801;few clouds
1629115200;29.04;18.19;29.96;1012;52;4.12;801;few clouds
1629111600;29.12;19.16;30.49;1015;55;3.09;801;few clouds
1629108000;29.17;20.06;31.01;1014;58;2.57;801;few clouds
1629104400;28.3;19.52;29.78;1014;59;2.57;801;few clouds
1629100800;28.17;21.22;30.45;1014;66;2.06;800;sky is clear
1629097200;26.93;21.23;28.82;1013;71;2.06;801;few clouds
1629093600;26.52;21.94;26.52;1013;76;0;800;sky is clear
1629090000;25.67;21.34;26.3;1013;77;2.06;800;sky is clear
1629086400;25.59;19.71;26.03;1013;70;2.06;800;sky is clear
1629082800;25.65;19.77;26.1;1013;70;2.06;800;sky is clear
1629079200;25.59;20.17;26.08;1013;72;0;800;sky is clear
1629075600;25.85;20.42;26.37;1013;72;0;800;sky is clear
1629072000;26.01;19.65;26.01;1013;68;1.03;800;sky is clear
1629068400;26.13;20.46;26.13;1013;71;1.03;800;sky is clear
1629064800;26.16;19.79;26.16;1013;68;1.03;800;sky is clear
1629061200;26.62;20.23;26.62;1013;68;1.03;800;sky is clear
1629057600;26.67;17.17;27.44;1013;56;1.03;800;sky is clear
1629054000;27.55;17.12;28.2;1013;53;2.06;800;sky is clear
1629050400;27.52;18.52;28.59;1013;58;2.4;800;sky is clear
1629046800;28.3;13.42;27.93;1013;40;2.06;800;sky is clear
1629043200;28.99;11.99;28.19;1013;35;2.06;800;sky is clear
1629039600;29.07;14.11;28.68;1013;40;2.57;800;sky is clear
1629036000;28.91;13.96;28.52;1013;40;3.6;800;sky is clear
1629032400;28.83;13.89;28.44;1013;40;4.63;801;few clouds
1629028800;29.03;15.9;29.13;1014;45;2.06;801;few clouds
1629025200;28.98;18.13;29.88;1014;52;2.06;801;few clouds
1629021600;29.2;17.71;29.92;1015;50;2.06;801;few clouds
1629018000;28.38;19.32;29.78;1015;58;3.6;801;few clouds
1629014400;28.36;19.85;30;1015;60;1.54;800;sky is clear
1629010800;27.07;21.36;29.06;1015;71;1.54;800;sky is clear
1629007200;26.42;20.96;26.42;1015;72;0;800;sky is clear
1629003600;26.54;17.88;26.54;1015;59;0.27;800;sky is clear
1629000000;25.68;22.58;26.47;1015;83;0;800;sky is clear
1628996400;25.74;22.63;26.54;1015;83;0;800;sky is clear
1628992800;25.62;22.52;26.4;1015;83;0;800;sky is clear
1628989200;26.12;22.19;26.12;1015;79;0;800;sky is clear
1628985600;26.17;22.24;26.17;1015;79;0;800;sky is clear
1628982000;26.31;21.31;26.31;1015;74;0;800;sky is clear
1628978400;26.26;21.26;26.26;1015;74;2.06;800;sky is clear
1628974800;26.83;19.2;28.07;1015;63;0;800;sky is clear
1628971200;27.05;18.62;28.14;1015;60;0;800;sky is clear
1628967600;27.77;17.62;28.54;1015;54;0;800;sky is clear
1628964000;28.12;16.41;28.49;1015;49;2.06;801;few clouds
1628960400;28.55;12.86;28.01;1016;38;3.6;801;few clouds
1628956800;29.08;13.73;28.6;1016;39;4.12;801;few clouds
1628953200;29.37;11.44;28.39;1016;33;4.12;801;few clouds
1628949600;29.7;13.05;28.95;1016;36;4.12;801;few clouds
1628946000;29.78;13.95;29.23;1016;38;4.63;801;few clouds
1628942400;29.8;13.97;29.25;1016;38;4.63;801;few clouds
1628938800;29.77;15.86;29.77;1017;43;4.12;801;few clouds
1628935200;29.72;16.87;30.09;1017;46;4.12;800;sky is clear
1628931600;29.11;18.56;30.19;1017;53;3.6;800;sky is clear
1628928000;28.82;19.17;30.17;1017;56;2.06;800;sky is clear
1628924400;27.5;20.33;29.21;1017;65;0;800;sky is clear
1628920800;26.9;20.26;28.46;1017;67;0;800;sky is clear
1628917200;27.04;18.35;28.06;1017;59;0.68;800;sky is clear
1628913600;26.71;17.77;27.6;1017;58;0.45;800;sky is clear
1628910000;26.89;17.66;27.74;1016;57;0.58;800;sky is clear
1628906400;26.08;20.18;26.08;1016;70;1.03;800;sky is clear
1628902800;26.5;21.49;26.5;1016;74;0;800;sky is clear
1628899200;26.41;21.18;26.41;1016;73;1.03;801;few clouds
1628895600;26.45;22.09;26.45;1016;77;0;801;few clouds
1628892000;26.55;20.4;26.55;1016;69;0;801;few clouds
1628888400;27.09;21.38;29.1;1016;71;1.03;801;few clouds
1628884800;27.25;19.59;28.65;1016;63;1.03;801;few clouds
1628881200;27.97;18.66;29.09;1016;57;1.03;801;few clouds
1628877600;28.33;19;29.59;1016;57;1.03;801;few clouds
1628874000;28.69;18.76;29.86;1016;55;2.06;801;few clouds
1628870400;29.53;17.7;30.24;1016;49;2.06;801;few clouds
1628866800;29.57;16.73;29.89;1016;46;2.06;801;few clouds
1628863200;29.82;13.15;29.08;1017;36;3.6;801;few clouds
1628859600;29.77;13.11;29.03;1017;36;2.57;801;few clouds
1628856000;29.54;13.73;28.98;1017;38;2.57;801;few clouds
1628852400;29.41;14.41;29.03;1017;40;3.09;801;few clouds
1628848800;29.52;16.69;29.83;1017;46;3.09;801;few clouds
1628845200;28.81;16.04;28.98;1017;46;3.09;801;few clouds
1628841600;28.8;16.04;28.97;1017;46;2.06;801;few clouds
1628838000;27.4;19.22;28.69;1016;61;0;801;few clouds
1628834400;26.82;21.57;28.78;1016;73;0;801;few clouds
1628830800;26.49;21.48;26.49;1016;74;1.54;801;few clouds
1628827200;26.32;22.18;26.32;1016;78;0;801;few clouds
1628823600;26.39;22.24;26.39;1016;78;0;800;sky is clear
1628820000;26.14;22;26.14;1016;78;0;800;sky is clear
1628816400;26.39;21.16;26.39;1016;73;0;801;few clouds
1628812800;26.61;20.46;26.61;1016;69;1.03;801;few clouds
1628809200;26.58;19.71;26.58;1016;66;0;801;few clouds
1628805600;26.79;18.11;27.76;1016;59;0;801;few clouds
1628802000;27.04;17.23;27.78;1015;55;1.03;801;few clouds
1628798400;27.23;17.12;27.92;1015;54;1.03;801;few clouds
1628794800;28.04;16.33;28.4;1014;49;1.03;801;few clouds
1628791200;28.68;12.57;28.06;1014;37;1.03;801;few clouds
1628787600;29.04;6.44;27.62;1013;24;1.03;801;few clouds
1628784000;29.61;5.66;27.99;1013;22;4.12;801;few clouds
1628780400;29.6;6.29;28.02;1013;23;4.63;800;sky is clear
1628776800;29.95;4.57;28.2;1013;20;5.14;800;sky is clear
1628773200;29.84;7.71;28.31;1013;25;5.14;801;few clouds
1628769600;30.02;9;28.57;1013;27;5.66;801;few clouds
1628766000;30.39;4.93;28.56;1013;20;2.57;801;few clouds
1628762400;30.07;7.31;28.45;1013;24;3.09;800;sky is clear
1628758800;29.4;9.01;28.09;1013;28;1.03;800;sky is clear
1628755200;29.58;9.68;28.31;1012;29;1.54;800;sky is clear
1628751600;28.42;12.74;27.9;1012;38;0;800;sky is clear
1628748000;27.3;21.35;29.37;1012;70;0;800;sky is clear
1628744400;27.08;21.82;29.26;1011;73;0;800;sky is clear
1628740800;26.83;22.67;29.2;1011;78;0;800;sky is clear
1628737200;27.14;23.18;29.95;1012;79;2.57;800;sky is clear
1628733600;27.08;23.94;30.22;1011;83;0;800;sky is clear
1628730000;27.23;24.09;30.59;1012;83;5.14;800;sky is clear
1628726400;27.32;23.56;30.46;1011;80;9.26;800;sky is clear
1628722800;27.38;23.2;30.37;1010;78;2.57;800;sky is clear
1628719200;27.33;22.29;29.83;1010;74;2.57;800;sky is clear
1628715600;28.29;23.21;31.85;1009;74;2.06;800;sky is clear
1628712000;28.35;24.14;32.64;1009;78;1.54;800;sky is clear
1628708400;28.98;22.95;32.68;1009;70;0;800;sky is clear
1628704800;29.22;21.19;31.74;1009;62;1.03;800;sky is clear
1628701200;29.52;17.69;30.22;1009;49;2.57;800;sky is clear
1628697600;30.36;17.45;30.95;1010;46;5.14;800;sky is clear
1628694000;30.36;19.4;31.94;1010;52;1.54;800;sky is clear
1628690400;29.52;22.74;33.27;1011;67;3.09;800;sky is clear
1628686800;29.14;21.11;31.6;1011;62;3.09;800;sky is clear
1628683200;29.08;21.06;31.49;1011;62;2.06;800;sky is clear
1628679600;29.09;19.13;30.44;1012;55;3.6;800;sky is clear
1628676000;28.77;20.77;30.94;1012;62;2.06;800;sky is clear
1628672400;28.53;22.52;31.73;1012;70;3.09;800;sky is clear
1628668800;28.22;23.14;31.69;1012;74;2.06;800;sky is clear
1628665200;27.78;23.8;31.42;1012;79;2.57;800;sky is clear
1628661600;27.06;23.92;30.17;1012;83;0;800;sky is clear
1628658000;26.62;24.47;26.62;1012;88;0;801;few clouds
1628654400;26.46;23.34;26.46;1012;83;0;801;few clouds
1628650800;26.55;23.42;26.55;1012;83;0;800;sky is clear
1628647200;26.77;24.61;29.91;1012;88;0;800;sky is clear
1628643600;27.13;23.99;30.34;1012;83;0;800;sky is clear
1628640000;27.17;24.03;30.44;1012;83;0;800;sky is clear
1628636400;27.04;23.9;30.12;1013;83;0;800;sky is clear
1628632800;27.36;22.32;29.89;1013;74;0;800;sky is clear
1628629200;28.17;22.18;31;1013;70;0;800;sky is clear
1628625600;28.22;21.26;30.54;1013;66;2.06;800;sky is clear
1628622000;28.69;20.69;30.8;1012;62;0;800;sky is clear
1628618400;28.71;19.63;30.28;1012;58;4.12;800;sky is clear
1628614800;28.62;19.55;30.14;1012;58;1.54;800;sky is clear
1628611200;29.34;19.36;30.82;1012;55;2.57;800;sky is clear
1628607600;29.27;19.3;30.71;1013;55;3.09;800;sky is clear
1628604000;29.1;19.14;30.46;1014;55;3.09;800;sky is clear
1628600400;29.18;18.32;30.16;1014;52;4.12;800;sky is clear
1628596800;29.27;17.46;29.89;1015;49;1.03;801;few clouds
1628593200;28.96;17.17;29.49;1015;49;2.57;801;few clouds
1628589600;28.94;16.16;29.13;1015;46;2.57;801;few clouds
1628586000;28.49;18.58;29.58;1015;55;3.09;800;sky is clear
1628582400;28.11;22.12;30.88;1015;70;1.54;800;sky is clear
1628578800;26.98;21.95;29.16;1015;74;0;800;sky is clear
1628575200;25.99;22.88;25.99;1015;83;0;801;few clouds
1628571600;25.57;23.43;26.48;1015;88;1.03;800;sky is clear
1628568000;24.99;21.9;25.71;1015;83;0;801;few clouds
1628564400;24.9;21.81;25.61;1015;83;1.03;801;few clouds
1628560800;25.07;21.98;25.8;1016;83;0;801;few clouds
1628557200;25.22;22.13;25.96;1016;83;0;801;few clouds
1628553600;25;22.87;25.85;1016;88;0;801;few clouds
1628550000;25.09;22;25.82;1016;83;1.03;801;few clouds
1628546400;25.32;22.22;26.07;1016;83;1.03;801;few clouds
1628542800;26.18;22.04;26.18;1016;78;0;801;few clouds
1628539200;26.4;22.25;26.4;1016;78;1.03;801;few clouds
1628535600;27.62;21.65;29.95;1015;70;1.54;801;few clouds
1628532000;28.04;19.01;29.29;1015;58;1.54;801;few clouds
1628528400;28.15;20.18;29.91;1016;62;1.54;801;few clouds
1628524800;28.47;18.56;29.55;1016;55;3.09;801;few clouds
1628521200;28.31;17.21;28.91;1016;51;6.17;800;sky is clear
1628517600;28.79;17.02;29.28;1016;49;4.63;800;sky is clear
1628514000;28.64;15.89;28.79;1016;46;2.57;800;sky is clear
1628510400;28.58;16.83;29.02;1016;49;4.12;800;sky is clear
1628506800;28.9;18.06;29.77;1016;52;3.6;800;sky is clear
1628503200;28.97;19.87;30.69;1016;58;2.57;800;sky is clear
1628499600;27.41;19.49;28.79;1016;62;3.6;800;sky is clear
1628496000;27;21.06;28.86;1016;70;2.06;800;sky is clear
1628492400;25.69;20.71;26.25;1016;74;0;800;sky is clear
1628488800;25.27;19.86;25.73;1016;72;0;800;sky is clear
1628485200;25.38;15.41;25.38;1017;54;1.83;800;sky is clear
1628481600;24.62;21.14;25.25;1016;81;0;800;sky is clear
1628478000;24.85;20.75;25.43;1015;78;0;800;sky is clear
1628474400;24.82;20.51;25.37;1015;77;0;800;sky is clear
1628470800;25.63;5.26;24.95;1016;27;1.42;800;sky is clear
1628467200;25.6;8.59;25.1;1016;34;2.53;800;sky is clear
1628463600;25.24;21.13;25.86;1016;78;0;800;sky is clear
1628460000;25.35;20.6;25.9;1016;75;0;800;sky is clear
1628456400;26;20.79;26;1016;73;0;800;sky is clear
1628452800;26.04;20.6;26.04;1016;72;1.03;800;sky is clear
1628449200;26.64;21.84;26.64;1015;75;0;801;few clouds
1628445600;26.83;19.45;28.14;1015;64;2.06;800;sky is clear
1628442000;27.33;19.15;28.59;1014;61;5.14;800;sky is clear
1628438400;28;20.04;29.68;1014;62;5.66;801;few clouds
1628434800;28.1;17.02;28.66;1014;51;2.57;800;sky is clear
1628431200;28.2;17.42;28.87;1014;52;2.57;800;sky is clear
1628427600;28.41;20.43;30.33;1014;62;2.06;800;sky is clear
1628424000;28.3;20.32;30.15;1014;62;4.12;800;sky is clear
1628420400;28.19;17.1;28.76;1014;51;3.09;800;sky is clear
1628416800;28.25;21.29;30.6;1014;66;3.09;800;sky is clear
1628413200;27.3;19.38;28.64;1014;62;2.57;800;sky is clear
1628409600;27.12;19.97;28.63;1013;65;2.06;800;sky is clear
1628406000;25.84;19.72;26.28;1013;69;2.06;800;sky is clear
1628402400;25.16;19.3;25.56;1013;70;0;801;few clouds
1628398800;24.63;20.54;25.19;1013;78;1.03;802;scattered clouds
1628395200;24.21;20.94;24.83;1012;82;1.03;800;sky is clear
1628391600;24.18;21.11;24.82;1012;83;1.03;800;sky is clear
1628388000;24.25;20.38;24.79;1012;79;0;800;sky is clear
1628384400;24.7;19.76;25.16;1011;74;0;800;sky is clear
1628380800;24.89;18.34;25.18;1011;67;0;800;sky is clear
1628377200;24.99;17.71;25.22;1011;64;1.54;800;sky is clear
1628373600;25.18;17.13;25.35;1011;61;0;800;sky is clear
1628370000;25.98;15.07;25.98;1010;51;0;800;sky is clear
1628366400;26.38;11.71;26.38;1010;40;0;800;sky is clear
1628362800;27.18;12.42;27;1009;40;0;800;sky is clear
1628359200;27.31;10.52;26.84;1009;35;2.06;800;sky is clear
1628355600;27.92;9.24;27.08;1009;31;4.63;800;sky is clear
1628352000;28.57;11.19;27.76;1009;34;3.6;800;sky is clear
1628348400;28.14;11.25;27.46;1009;35;3.6;800;sky is clear
1628344800;28.34;9.61;27.4;1009;31;3.09;800;sky is clear
1628341200;28.56;6.04;27.26;1009;24;4.63;800;sky is clear
1628337600;28.6;6.07;27.29;1009;24;4.63;800;sky is clear
1628334000;28.92;2.24;27.36;1009;18;1.03;800;sky is clear
1628330400;28.62;8.34;27.47;1009;28;1.03;800;sky is clear
1628326800;28.13;12.49;27.64;1009;38;2.57;800;sky is clear
1628323200;27.29;16.27;27.77;1009;51;1.03;800;sky is clear
1628319600;26.14;14.91;26.14;1009;50;2.06;800;sky is clear
1628316000;25.71;17.1;25.88;1008;59;0;800;sky is clear
1628312400;24.67;19.73;25.12;1008;74;0;800;sky is clear
1628308800;24.57;20.27;25.09;1008;77;0;800;sky is clear
1628305200;24.63;20.33;25.16;1008;77;0;800;sky is clear
1628301600;24.77;20.67;25.34;1008;78;0;800;sky is clear
1628298000;25.36;20.17;25.86;1008;73;2.06;800;sky is clear
1628294400;25.63;19.75;26.08;1008;70;2.57;800;sky is clear
1628290800;25.58;19.47;26;1008;69;2.57;800;sky is clear
1628287200;25.77;18.94;26.13;1007;66;5.14;800;sky is clear
1628283600;26.4;18.54;26.4;1007;62;4.63;800;sky is clear
1628280000;26.5;19.14;26.5;1007;64;5.14;800;sky is clear
1628276400;27.31;18.05;28.24;1007;57;6.17;800;sky is clear
1628272800;27.59;17.74;28.41;1006;55;6.17;801;few clouds
1628269200;27.91;14.89;27.94;1005;45;7.72;801;few clouds
1628265600;28.49;15.06;28.44;1005;44;8.23;801;few clouds
1628262000;28.42;15.35;28.46;1006;45;7.2;801;few clouds
1628258400;27.51;22.9;30.42;1006;76;7.37;800;sky is clear
1628254800;27.12;21.86;29.33;1007;73;6.96;800;sky is clear
1628251200;27.63;14.29;27.61;1006;44;6.69;801;few clouds
1628247600;27.62;14.28;27.6;1006;44;7.72;801;few clouds
1628244000;27.5;13.45;27.37;1006;42;6.17;801;few clouds
1628240400;26.64;21.62;26.64;1007;74;5.99;800;sky is clear
1628236800;26.71;22.76;29.03;1007;79;6.15;800;sky is clear
1628233200;26.32;19.22;26.32;1006;65;5.66;801;few clouds
1628229600;26.22;20.08;26.22;1006;69;3.09;800;sky is clear
1628226000;25.84;20.41;26.36;1005;72;3.6;801;few clouds
1628222400;25.79;22.68;26.59;1006;83;4.12;801;few clouds
1628218800;25.91;23.58;26.83;1006;87;2.57;801;few clouds
1628215200;26.12;23;26.12;1007;83;2.57;801;few clouds
1628211600;26.34;23.22;26.34;1007;83;3.09;801;few clouds
1628208000;26.39;23.07;26.39;1007;82;2.06;801;few clouds
1628204400;26.42;22.48;26.42;1007;79;0;801;few clouds
1628200800;26.41;22.47;26.41;1007;79;2.06;801;few clouds
1628197200;27.29;23.12;30.18;1007;78;0;801;few clouds
1628193600;27.44;21.71;29.73;1007;71;1.03;801;few clouds
1628190000;27.86;21.88;30.4;1007;70;1.54;801;few clouds
1628186400;27.61;22.11;30.16;1008;72;2.76;800;sky is clear
1628182800;28.26;18.93;29.49;1008;57;2.06;802;scattered clouds
1628179200;29.04;18.49;30.09;1009;53;4.12;802;scattered clouds
1628175600;29.12;15.98;29.23;1009;45;4.12;802;scattered clouds
1628172000;29.3;13.52;28.73;1009;38;5.14;802;scattered clouds
1628168400;29.57;14.55;29.21;1010;40;6.17;801;few clouds
1628164800;29.85;15.56;29.75;1010;42;4.63;802;scattered clouds
1628161200;30.06;18.18;30.98;1011;49;5.66;800;sky is clear
1628157600;30.05;21.16;32.73;1011;59;4.12;800;sky is clear
1628154000;29.57;20.43;31.68;1012;58;3.09;800;sky is clear
1628150400;29.34;20.77;31.62;1011;60;3.6;800;sky is clear
1628146800;28.29;21.33;30.67;1011;66;2.06;800;sky is clear
1628143200;27.15;22.98;29.87;1011;78;0;800;sky is clear
1628139600;26.64;23.51;26.64;1011;83;1.03;800;sky is clear
1628136000;26.47;22.32;26.47;1012;78;0;800;sky is clear
1628132400;26.71;21.47;28.59;1012;73;1.03;800;sky is clear
1628128800;27.09;14.48;27.26;1013;46;4.43;800;sky is clear
1628125200;27.34;14.37;27.42;1013;45;4.14;800;sky is clear
1628121600;27.27;15.95;27.68;1013;50;3.63;800;sky is clear
1628118000;27.15;16.15;27.63;1014;51;3.34;800;sky is clear
1628114400;27.21;21.26;29.22;1013;70;0;800;sky is clear
1628110800;27.64;20.47;29.44;1013;65;0;800;sky is clear
1628107200;27.79;20.86;29.79;1013;66;1.03;800;sky is clear
1628103600;29.19;20.36;31.2;1013;59;0;800;sky is clear
1628100000;29.89;19.28;31.37;1013;53;1.54;800;sky is clear
1628096400;29.97;20.24;32.02;1012;56;1.54;800;sky is clear
1628092800;30.99;21.19;33.87;1013;56;3.6;800;sky is clear
1628089200;31.28;20.56;33.74;1013;53;3.6;800;sky is clear
1628085600;31.48;19.8;33.43;1013;50;4.12;800;sky is clear
1628082000;31.71;19.02;33.18;1013;47;3.09;800;sky is clear
1628078400;31.49;19.81;33.45;1013;50;3.6;800;sky is clear
1628074800;31.41;18.74;32.7;1013;47;3.09;801;few clouds
1628071200;31.33;21.5;34.54;1013;56;3.6;801;few clouds
1628067600;29.93;21.86;33.1;1014;62;2.06;801;few clouds
1628064000;30.28;22.19;33.81;1013;62;2.06;801;few clouds
1628060400;28.34;19.29;29.72;1013;58;1.03;801;few clouds
1628056800;27.56;19.37;28.92;1013;61;0;800;sky is clear
1628053200;27.05;19.66;28.45;1013;64;0;800;sky is clear
1628049600;26.84;20.44;28.44;1013;68;0;800;sky is clear
1628046000;26.93;20.52;28.58;1013;68;0;800;sky is clear
1628042400;26.91;21.88;29.03;1012;74;1.03;800;sky is clear
1628038800;27.13;21.65;29.26;1012;72;1.03;800;sky is clear
1628035200;27.32;22.05;29.71;1012;73;1.03;800;sky is clear
1628031600;27.4;23.22;30.42;1012;78;1.03;800;sky is clear
1628028000;27.31;23.14;30.22;1013;78;0;800;sky is clear
1628024400;28.69;22.68;32.06;1013;70;0;800;sky is clear
1628020800;29.26;22.25;32.53;1012;66;0;800;sky is clear
1628017200;30.81;21.59;33.98;1012;58;0;800;sky is clear
1628013600;31.39;20.04;33.49;1012;51;1.54;800;sky is clear
1628010000;31.71;18.67;32.98;1012;46;1.54;800;sky is clear
1628006400;32.06;17.16;32.55;1012;41;2.06;800;sky is clear
1628002800;31.69;19.34;33.36;1013;48;4.63;800;sky is clear
1627999200;31.57;17.84;32.37;1012;44;1.54;800;sky is clear
1627995600;31.46;20.73;34.07;1013;53;3.09;800;sky is clear
1627992000;31.52;19.84;33.5;1013;50;4.63;800;sky is clear
1627988400;31.12;17.43;31.7;1013;44;6.69;800;sky is clear
1627984800;31.03;20.33;33.28;1013;53;4.63;800;sky is clear
1627981200;30.17;20.13;32.18;1013;55;1.54;800;sky is clear
1627977600;29.63;21.58;32.51;1013;62;2.06;800;sky is clear
1627974000;28.64;19.57;30.17;1013;58;0;800;sky is clear
1627970400;27.79;22.73;30.77;1012;74;0;800;sky is clear
1627966800;27.79;16.11;28.14;1013;49;4.24;800;sky is clear
1627963200;27.54;15.55;27.8;1012;48;2.84;800;sky is clear
1627959600;27.54;15.55;27.8;1012;48;1.8;800;sky is clear
1627956000;27.23;20.81;29.06;1012;68;0;800;sky is clear
1627952400;27.71;22.43;30.48;1012;73;2.06;800;sky is clear
1627948800;27.81;22.75;30.81;1012;74;0;800;sky is clear
1627945200;27.97;21.75;30.48;1012;69;0;800;sky is clear
1627941600;28.3;20.06;30.03;1012;61;0;800;sky is clear
1627938000;28.13;20.16;29.88;1012;62;1.03;800;sky is clear
1627934400;28.19;20.22;29.98;1011;62;2.57;800;sky is clear
1627930800;28.94;22.92;32.6;1010;70;0;800;sky is clear
1627927200;29.44;22.42;32.9;1010;66;1.54;800;sky is clear
1627923600;29.26;21.49;31.99;1010;63;1.54;800;sky is clear
1627920000;30.28;21.38;33.16;1010;59;2.57;800;sky is clear
1627916400;30.42;21.51;33.43;1010;59;2.57;800;sky is clear
1627912800;30.45;21.53;33.49;1010;59;2.06;800;sky is clear
1627909200;30.55;21.63;33.69;1010;59;2.57;800;sky is clear
1627905600;30.41;20.65;32.79;1010;56;2.57;800;sky is clear
1627902000;30.04;21.15;32.71;1011;59;2.06;800;sky is clear
1627898400;29.99;22.18;33.43;1011;63;2.57;800;sky is clear
1627894800;29.45;24.33;34.61;1011;74;3.09;800;sky is clear
1627891200;29.21;24.1;34.01;1011;74;1.03;800;sky is clear
1627887600;28.46;24.46;33.1;1011;79;0;800;sky is clear
1627884000;27.81;22.07;30.43;1010;71;0;800;sky is clear
1627880400;27.18;22.58;29.74;1010;76;0;800;sky is clear
1627876800;27.79;12.97;27.48;1011;40;2.05;800;sky is clear
1627873200;27.92;11.48;27.35;1010;36;3.42;800;sky is clear
1627869600;26.97;22.16;29.23;1011;75;2.06;800;sky is clear
1627866000;27.13;21.42;29.17;1011;71;0;800;sky is clear
1627862400;27.08;20.43;28.74;1011;67;0;800;sky is clear
1627858800;27.05;22.24;29.38;1011;75;0;800;sky is clear
1627855200;27.25;21.53;29.38;1010;71;0;800;sky is clear
1627851600;28.01;22.49;30.96;1010;72;2.06;800;sky is clear
1627848000;28.11;22.59;31.16;1010;72;2.06;800;sky is clear
1627844400;28.68;22.19;31.71;1009;68;3.09;800;sky is clear
1627840800;29.03;22.03;32.07;1009;66;2.57;800;sky is clear
1627837200;29.7;21.9;32.84;1009;63;2.57;800;sky is clear
1627833600;30.65;21.72;33.89;1009;59;3.6;800;sky is clear
1627830000;30.57;21.65;33.73;1009;59;1.54;800;sky is clear
1627826400;30.66;21.73;33.91;1009;59;3.09;800;sky is clear
1627822800;30.71;21.78;34.01;1009;59;2.57;800;sky is clear
1627819200;30.93;21.13;33.76;1010;56;1.54;800;sky is clear
1627815600;30.64;22.79;34.81;1010;63;3.09;800;sky is clear
1627812000;30.47;23.4;35.17;1010;66;2.57;800;sky is clear
1627808400;30.76;24.65;36.96;1010;70;3.09;800;sky is clear
1627804800;29.86;23.79;34.7;1010;70;2.06;800;sky is clear
1627801200;28.2;24.21;32.44;1010;79;1.03;800;sky is clear
1627797600;26.98;23.84;29.98;1009;83;0;800;sky is clear
1627794000;27.13;12.38;26.96;1010;40;2.79;800;sky is clear
1627790400;26.7;13.09;26.79;1010;43;2.5;800;sky is clear
1627786800;26.65;13.4;26.65;1009;44;2.57;800;sky is clear
1627783200;25.78;19.43;26.19;1009;68;0;800;sky is clear
1627779600;26.82;13.2;26.88;1009;43;3.74;800;sky is clear
1627776000;26.25;18.9;26.25;1009;64;0;800;sky is clear
1627772400;26.3;21.07;26.3;1008;73;0;800;sky is clear
1627768800;26.64;19.52;26.64;1008;65;2.06;800;sky is clear
1627765200;27.43;22.38;30.03;1008;74;0;800;sky is clear
1627761600;27.96;21.02;30.08;1008;66;2.57;800;sky is clear
1627758000;28.96;20.95;31.28;1008;62;2.06;800;sky is clear
1627754400;29.23;18.36;30.23;1007;52;2.06;800;sky is clear
1627750800;29.57;18.68;30.72;1007;52;4.63;800;sky is clear
1627747200;30.58;15.84;30.52;1007;41;6.17;800;sky is clear
1627743600;30.67;20.89;33.27;1007;56;5.14;800;sky is clear
1627740000;30.45;21.53;33.49;1007;59;2.06;800;sky is clear
1627736400;30.28;22.45;34.03;1007;63;2.06;800;sky is clear
1627732800;30.09;22.27;33.64;1008;63;1.54;800;sky is clear
1627729200;30.33;20.57;32.65;1008;56;2.57;800;sky is clear
1627725600;30.37;19.41;31.96;1008;52;3.09;800;sky is clear
1627722000;29.84;20.69;32.15;1008;58;2.57;800;sky is clear
1627718400;29.68;19.97;31.53;1009;56;1.54;800;sky is clear
1627714800;28.36;21.15;30.66;1009;65;0;800;sky is clear
1627711200;27.52;21.32;29.66;1009;69;0;800;sky is clear
1627707600;27.46;12.67;27.21;1009;40;3.78;800;sky is clear
1627704000;27.13;13.84;27.18;1008;44;3.67;800;sky is clear
1627700400;27.23;13.93;27.26;1008;44;3.94;800;sky is clear
1627696800;26.78;19.4;28.07;1008;64;0;800;sky is clear
